,TgtCndMovDirectStatusFlg,TgtCndGndVelLong,TgtCndGndVelLat,TgtCndAbsHdAng,TgtCndConf,InitEnableFlg
4826,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy),INVALID,VALID
4827,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy),INVALID,INVALID
4828,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
4829,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
4830,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
4831,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
4832,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
4833,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
4834,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
4835,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
4836,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
4837,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
4838,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
4839,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
4840,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
4841,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
4842,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
4843,Oncoming,(-) -0.5mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
4844,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,0,VALID,VALID
4845,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,0,VALID,INVALID
4846,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,0,INVALID,VALID
4847,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,0,INVALID,INVALID
4848,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dx),VALID,VALID
4849,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dx),VALID,INVALID
4850,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dx),INVALID,VALID
4851,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dx),INVALID,INVALID
4852,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy),VALID,VALID
4853,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy),VALID,INVALID
4854,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy),INVALID,VALID
4855,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy),INVALID,INVALID
4856,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
4857,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
4858,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
4859,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
4860,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
4861,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
4862,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
4863,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
4864,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
4865,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
4866,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
4867,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
4868,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
4869,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
4870,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
4871,Oncoming,(-) -0.5mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
4872,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,0,VALID,VALID
4873,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,0,VALID,INVALID
4874,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,0,INVALID,VALID
4875,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,0,INVALID,INVALID
4876,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dx),VALID,VALID
4877,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dx),VALID,INVALID
4878,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dx),INVALID,VALID
4879,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dx),INVALID,INVALID
4880,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy),VALID,VALID
4881,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy),VALID,INVALID
4882,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy),INVALID,VALID
4883,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy),INVALID,INVALID
4884,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
4885,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
4886,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
4887,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
4888,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
4889,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
4890,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
4891,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
4892,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
4893,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
4894,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
4895,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
4896,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
4897,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
4898,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
4899,Oncoming,(-) -0.5mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
4900,Oncoming,(-) -0.5mps up,Stop,0,VALID,VALID
4901,Oncoming,(-) -0.5mps up,Stop,0,VALID,INVALID
4902,Oncoming,(-) -0.5mps up,Stop,0,INVALID,VALID
4903,Oncoming,(-) -0.5mps up,Stop,0,INVALID,INVALID
4904,Oncoming,(-) -0.5mps up,Stop,(dx),VALID,VALID
4905,Oncoming,(-) -0.5mps up,Stop,(dx),VALID,INVALID
4906,Oncoming,(-) -0.5mps up,Stop,(dx),INVALID,VALID
4907,Oncoming,(-) -0.5mps up,Stop,(dx),INVALID,INVALID
4908,Oncoming,(-) -0.5mps up,Stop,(dy),VALID,VALID
4909,Oncoming,(-) -0.5mps up,Stop,(dy),VALID,INVALID
4910,Oncoming,(-) -0.5mps up,Stop,(dy),INVALID,VALID
4911,Oncoming,(-) -0.5mps up,Stop,(dy),INVALID,INVALID
4912,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg down,VALID,VALID
4913,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg down,VALID,INVALID
4914,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg down,INVALID,VALID
4915,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg down,INVALID,INVALID
4916,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg up,VALID,VALID
4917,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg up,VALID,INVALID
4918,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg up,INVALID,VALID
4919,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 40deg up,INVALID,INVALID
4920,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg down,VALID,VALID
4921,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg down,VALID,INVALID
4922,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg down,INVALID,VALID
4923,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg down,INVALID,INVALID
4924,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg up,VALID,VALID
4925,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg up,VALID,INVALID
4926,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg up,INVALID,VALID
4927,Oncoming,(-) -0.5mps up,Stop,(dy/dx) 50deg up,INVALID,INVALID
4928,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,0,VALID,VALID
4929,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,0,VALID,INVALID
4930,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,0,INVALID,VALID
4931,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,0,INVALID,INVALID
4932,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dx),VALID,VALID
4933,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dx),VALID,INVALID
4934,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dx),INVALID,VALID
4935,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dx),INVALID,INVALID
4936,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy),VALID,VALID
4937,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy),VALID,INVALID
4938,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy),INVALID,VALID
4939,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy),INVALID,INVALID
4940,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
4941,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
4942,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
4943,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
4944,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
4945,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
4946,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
4947,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
4948,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
4949,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
4950,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
4951,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
4952,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
4953,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
4954,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
4955,Oncoming,(-) -0.5mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
4956,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,0,VALID,VALID
4957,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,0,VALID,INVALID
4958,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,0,INVALID,VALID
4959,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,0,INVALID,INVALID
4960,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dx),VALID,VALID
4961,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dx),VALID,INVALID
4962,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dx),INVALID,VALID
4963,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dx),INVALID,INVALID
4964,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy),VALID,VALID
4965,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy),VALID,INVALID
4966,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy),INVALID,VALID
4967,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy),INVALID,INVALID
4968,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
4969,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
4970,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
4971,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
4972,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
4973,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
4974,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
4975,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
4976,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
4977,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
4978,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
4979,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
4980,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
4981,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
4982,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
4983,Oncoming,(-) -0.5mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
4984,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,0,VALID,VALID
4985,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,0,VALID,INVALID
4986,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,0,INVALID,VALID
4987,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,0,INVALID,INVALID
4988,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dx),VALID,VALID
4989,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dx),VALID,INVALID
4990,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dx),INVALID,VALID
4991,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dx),INVALID,INVALID
4992,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy),VALID,VALID
4993,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy),VALID,INVALID
4994,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy),INVALID,VALID
4995,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy),INVALID,INVALID
4996,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
4997,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
4998,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
4999,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
5000,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
5001,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
5002,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
5003,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
5004,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
5005,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
5006,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
5007,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
5008,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
5009,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
5010,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
5011,Oncoming,(-) -0.5mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
5012,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,0,VALID,VALID
5013,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,0,VALID,INVALID
5014,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,0,INVALID,VALID
5015,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,0,INVALID,INVALID
5016,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dx),VALID,VALID
5017,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dx),VALID,INVALID
5018,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dx),INVALID,VALID
5019,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dx),INVALID,INVALID
5020,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy),VALID,VALID
5021,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy),VALID,INVALID
5022,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy),INVALID,VALID
5023,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy),INVALID,INVALID
5024,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
5025,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
5026,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
5027,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
5028,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
5029,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
5030,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
5031,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
5032,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
5033,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
5034,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
5035,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
5036,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
5037,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
5038,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
5039,Oncoming,(-) -0.5mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
5040,Stationary,Stop,Stop,0,VALID,VALID
5041,Stationary,Stop,Stop,0,VALID,INVALID
5042,Stationary,Stop,Stop,0,INVALID,VALID
5043,Stationary,Stop,Stop,0,INVALID,INVALID
5044,Stationary,Stop,Stop,(dx),VALID,VALID
5045,Stationary,Stop,Stop,(dx),VALID,INVALID
5046,Stationary,Stop,Stop,(dx),INVALID,VALID
5047,Stationary,Stop,Stop,(dx),INVALID,INVALID
5048,Stationary,Stop,Stop,(dy),VALID,VALID
5049,Stationary,Stop,Stop,(dy),VALID,INVALID
5050,Stationary,Stop,Stop,(dy),INVALID,VALID
5051,Stationary,Stop,Stop,(dy),INVALID,INVALID
5052,Stationary,Stop,Stop,(dy/dx) 40deg down,VALID,VALID
5053,Stationary,Stop,Stop,(dy/dx) 40deg down,VALID,INVALID
5054,Stationary,Stop,Stop,(dy/dx) 40deg down,INVALID,VALID
5055,Stationary,Stop,Stop,(dy/dx) 40deg down,INVALID,INVALID
5056,Stationary,Stop,Stop,(dy/dx) 40deg up,VALID,VALID
5057,Stationary,Stop,Stop,(dy/dx) 40deg up,VALID,INVALID
5058,Stationary,Stop,Stop,(dy/dx) 40deg up,INVALID,VALID
5059,Stationary,Stop,Stop,(dy/dx) 40deg up,INVALID,INVALID
5060,Stationary,Stop,Stop,(dy/dx) 50deg down,VALID,VALID
5061,Stationary,Stop,Stop,(dy/dx) 50deg down,VALID,INVALID
5062,Stationary,Stop,Stop,(dy/dx) 50deg down,INVALID,VALID
5063,Stationary,Stop,Stop,(dy/dx) 50deg down,INVALID,INVALID
5064,Stationary,Stop,Stop,(dy/dx) 50deg up,VALID,VALID
5065,Stationary,Stop,Stop,(dy/dx) 50deg up,VALID,INVALID
5066,Stationary,Stop,Stop,(dy/dx) 50deg up,INVALID,VALID
5067,Stationary,Stop,Stop,(dy/dx) 50deg up,INVALID,INVALID
5068,Stationary,Stop,(+-) 1.38mps up,0,VALID,VALID
5069,Stationary,Stop,(+-) 1.38mps up,0,VALID,INVALID
5070,Stationary,Stop,(+-) 1.38mps up,0,INVALID,VALID
5071,Stationary,Stop,(+-) 1.38mps up,0,INVALID,INVALID
5072,Stationary,Stop,(+-) 1.38mps up,(dx),VALID,VALID
5073,Stationary,Stop,(+-) 1.38mps up,(dx),VALID,INVALID
5074,Stationary,Stop,(+-) 1.38mps up,(dx),INVALID,VALID
5075,Stationary,Stop,(+-) 1.38mps up,(dx),INVALID,INVALID
5076,Stationary,Stop,(+-) 1.38mps up,(dy),VALID,VALID
5077,Stationary,Stop,(+-) 1.38mps up,(dy),VALID,INVALID
5078,Stationary,Stop,(+-) 1.38mps up,(dy),INVALID,VALID
5079,Stationary,Stop,(+-) 1.38mps up,(dy),INVALID,INVALID
5080,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
5081,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
5082,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
5083,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
5084,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
5085,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
5086,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
5087,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
5088,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
5089,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
5090,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
5091,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
5092,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
5093,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
5094,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
5095,Stationary,Stop,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
5096,Stationary,Stop,(+-) 1.38mps down,0,VALID,VALID
5097,Stationary,Stop,(+-) 1.38mps down,0,VALID,INVALID
5098,Stationary,Stop,(+-) 1.38mps down,0,INVALID,VALID
5099,Stationary,Stop,(+-) 1.38mps down,0,INVALID,INVALID
5100,Stationary,Stop,(+-) 1.38mps down,(dx),VALID,VALID
5101,Stationary,Stop,(+-) 1.38mps down,(dx),VALID,INVALID
5102,Stationary,Stop,(+-) 1.38mps down,(dx),INVALID,VALID
5103,Stationary,Stop,(+-) 1.38mps down,(dx),INVALID,INVALID
5104,Stationary,Stop,(+-) 1.38mps down,(dy),VALID,VALID
5105,Stationary,Stop,(+-) 1.38mps down,(dy),VALID,INVALID
5106,Stationary,Stop,(+-) 1.38mps down,(dy),INVALID,VALID
5107,Stationary,Stop,(+-) 1.38mps down,(dy),INVALID,INVALID
5108,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
5109,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
5110,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
5111,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
5112,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
5113,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
5114,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
5115,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
5116,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
5117,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
5118,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
5119,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
5120,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
5121,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
5122,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
5123,Stationary,Stop,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
5124,Stationary,Stop,(+-) 0.1mps up,0,VALID,VALID
5125,Stationary,Stop,(+-) 0.1mps up,0,VALID,INVALID
5126,Stationary,Stop,(+-) 0.1mps up,0,INVALID,VALID
